"Entity"|"Parent"|"Alias: Default"|"Alias: Legacy"|"Valid For Consolidations"|"Data Storage"|"Two Pass Calculation"|"Description"|"Formula"|"Formula Description"|"UDA"|"Smart List"|"Data Type"|"Hierarchy Type"|"Enable for Dynamic Children"|"Number of Possible Dynamic Children"|"Access Granted to Member Creator"|"Allow Upper Level Entity Input"|"Process Management Enabled"|"UUID"|"Data Id"|"Old Name"|"Old Unique Name"|"Base Currency"|"Plan Type (BB_Plan)"|"Aggregation (BB_Plan)"|"Data Storage (BB_Plan)"|"Formula (BB_Plan)"|"Solve Order (BB_Plan)"|"Formula Description (BB_Plan)"|"Plan Type (BB_Rpt)"|"Aggregation (BB_Rpt)"|"Data Storage (BB_Rpt)"|"Formula (BB_Rpt)"|"Solve Order (BB_Rpt)"|"Formula Description (BB_Rpt)"|"Plan Type (E_Curve)"|"Aggregation (E_Curve)"|"Data Storage (E_Curve)"|"Formula (E_Curve)"|"Solve Order (E_Curve)"|"Formula Description (E_Curve)"|"Plan Type (BB_Cash)"|"Aggregation (BB_Cash)"|"Data Storage (BB_Cash)"|"Formula (BB_Cash)"|"Solve Order (BB_Cash)"|"Formula Description (BB_Cash)"|"Bonding"|"Consult Job"|"Contract Role"|"Contract Type"|"External Joint Venture"|"Green Builder"|"Facility Type"|"Internal Job Flag"|"Internal Joint Venture"|"Job Status"|"Procurement"|"Sector"|"State"|"Wrap"|"UK Industry"|"Original Projection"|"Complex Job Flag"|"Federal Flag"|"BIM Flag"|"Renovation Flag"|"Special Project Flag"|"Interior Flag"|"Enabling Function"|"Company External Joint Venture"|"Company Equity Joint Venture"|"Operation"
"JB_17687000"|"MG_Office_523"|"526 S CHURCH-DEMO (17687000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"2a7af1d6-e6f2-4f71-abbc-0fb14f2f4a09"|"3142279709543401"|"JB_17687000"|"[MG_Office_523].[JB_17687000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"CM AT RISK"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"PRE-CONSTRUCTION"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17688000"|"MG_Office_523"|"DENTSPLY OFFICE MODIFICATION (17688000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"ac026f17-cffe-4e0f-888c-87cd1c11051c"|"2028949790542001"|"JB_17688000"|"[MG_Office_523].[JB_17688000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"COMPLETE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17712000"|"MG_Office_523"|"NEBEL KNITTING MILL-CAMDEN ENT (17712000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"02bf938f-0116-4765-a4f0-bfd6ec81b8c3"|"4280237451724889"|"JB_17712000"|"[MG_Office_523].[JB_17712000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"COST PLUS GMP"|"NOT EXT JV"|"GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"COMPLETE"|"SELECT BID"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17721000"|"MG_Office_523"|"NEW YORK LIFE PANORAMA (17721000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"0a64be0d-410e-4ae5-80a3-6cb3d3f936db"|"461240886512160"|"JB_17721000"|"[MG_Office_523].[JB_17721000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"COMPLETE"|"HARD BID"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|""|""|""|""|""|""|""
"JB_17723000"|"MG_Office_523"|"PROJECT SUNBURST (17723000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"8ea324bf-2c43-4c82-9210-57de2e8b9fc5"|"1119523309372503"|"JB_17723000"|"[MG_Office_523].[JB_17723000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"INDUSTRIAL_MANUFACTURING"|"NOT INTERNAL JOB"|"NOT INT JV"|"COMPLETE"|"NEGOTIATED"|"PRIVATE SECTOR"|"SC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17725000"|"MG_Office_523"|"GATEWAY VILLAGE 800 REFLECTIVE (17725000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"5458fcd6-0643-4ef0-bca3-48230734680f"|"1620986386661600"|"JB_17725000"|"[MG_Office_523].[JB_17725000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"ACTIVE"|"HARD BID"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17731000"|"MG_Office_523"|"SERVISFIRST-LAKE NORMAN (17731000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"37b98e1a-d018-4622-92e1-6aa0e8688a51"|"2247486250831031"|"JB_17731000"|"[MG_Office_523].[JB_17731000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"CM AT RISK"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"ACTIVE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17779000"|"MG_Office_523"|"WELLS FARGO RISK-5-10 21 (17779000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"a9e68e81-6901-4ece-b844-c6e36c7c0928"|"3463772667003165"|"JB_17779000"|"[MG_Office_523].[JB_17779000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"COST PLUS GMP"|"NOT EXT JV"|"GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"ACTIVE"|"SELECT BID"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17798000"|"MG_Office_523"|"MIDREX CAFE RENOVATION (17798000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"d95d17b8-5877-461d-aa9c-1cfdb2fe475d"|"1661478668157078"|"JB_17798000"|"[MG_Office_523].[JB_17798000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"COMPLETE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17813000"|"MG_Office_523"|"BMW PERFORMANCE CENTER-BREAK (17813000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"5f18894c-8de1-4773-915e-02e0bdb87d6e"|"1997402411976125"|"JB_17813000"|"[MG_Office_523].[JB_17813000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"COMPLETE"|"NEGOTIATED"|"PRIVATE SECTOR"|"SC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17816000"|"MG_Office_523"|"DESIGN CENTER PATAGONIA INTERI (17816000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"fb192311-b227-4e7e-8cf6-41a523bdeca6"|"2407830252702264"|"JB_17816000"|"[MG_Office_523].[JB_17816000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"COMPLETE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17833000"|"MG_Office_523"|"WELLS FARGO DEC TEAM TV (17833000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"71d649a7-1f40-4825-b5bb-d763bfb15b11"|"1617666526103416"|"JB_17833000"|"[MG_Office_523].[JB_17833000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"ACTIVE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17840000"|"MG_Office_523"|"COMPASS CC2 3RD FL RENO (17840000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"cea3692f-fcf9-4bcd-ad8d-aa199ee32af3"|"914380052057374"|"JB_17840000"|"[MG_Office_523].[JB_17840000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"SUBSTANTIALLY COMPLETE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17842000"|"MG_Office_523"|"PHILLIPS PLACE-RETAIL/SMALL PR (17842000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"f44ce69b-f1f0-4d83-ae7e-8bd289155d9b"|"1263523749906647"|"JB_17842000"|"[MG_Office_523].[JB_17842000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"MIXED USE_RETAIL"|"NOT INTERNAL JOB"|"NOT INT JV"|"ACTIVE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17870000"|"MG_Office_523"|"TIAA DAY 2 WORK (17870000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"45b38a3a-8793-412e-8e11-d3dcd7591b3c"|"2545047314712432"|"JB_17870000"|"[MG_Office_523].[JB_17870000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"SUBSTANTIALLY COMPLETE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17875000"|"MG_Office_523"|"KUEHNE + NAGEL RALEIGH BRANCH (17875000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"25bca980-8901-4618-aa8d-950328f543e7"|"3077990259904042"|"JB_17875000"|"[MG_Office_523].[JB_17875000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"ACTIVE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17909000"|"MG_Office_523"|"SYNCHRONY DEMISING WALLS AND H (17909000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"b508a3c2-4856-45ed-83fd-d551877768dc"|"2054083513764526"|"JB_17909000"|"[MG_Office_523].[JB_17909000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"ACTIVE"|"SELECT BID"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|""|""|""|""|""|""|""
"JB_17911000"|"MG_Office_523"|"SPX LOADING DOCK REPAIRS (17911000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"4633887a-e21a-465a-9950-d14937f07931"|"501946795641281"|"JB_17911000"|"[MG_Office_523].[JB_17911000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"ACTIVE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17913000"|"MG_Office_523"|"MERCHANT & TRADE RE-FRESH (17913000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"dce52b40-a160-4de4-8f94-36dbb945557d"|"4355895685565774"|"JB_17913000"|"[MG_Office_523].[JB_17913000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"CM Agency"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"HOSPITALITY"|"NOT INTERNAL JOB"|"NOT INT JV"|"PRE-CONSTRUCTION"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17917000"|"MG_Office_523"|"CAMINO CLINIC (17917000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"0b52fa8c-dda6-4549-8f67-bb8d34d22857"|"4410147306752544"|"JB_17917000"|"[MG_Office_523].[JB_17917000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"HEALTHCARE"|"NOT INTERNAL JOB"|"NOT INT JV"|"ACTIVE"|"NEGOTIATED TO BID"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_HEALTH"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17920000"|"MG_Office_523"|"THE BARCLAY WEINRIB UNIT COMBO (17920000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"3bc0a2eb-dd1b-408d-86d1-b1912d289a36"|"765783045918063"|"JB_17920000"|"[MG_Office_523].[JB_17920000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"MULTI FAMILY"|"NOT INTERNAL JOB"|"NOT INT JV"|"SUBSTANTIALLY COMPLETE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_OTHER HOUSING"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17921000"|"MG_Office_523"|"VILLAGE TAVERN PATIO (17921000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"2d090828-69f4-4405-98d6-f08594a37a6a"|"1838772985610618"|"JB_17921000"|"[MG_Office_523].[JB_17921000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"HOSPITALITY"|"NOT INTERNAL JOB"|"NOT INT JV"|"ACTIVE"|"NEGOTIATED TO BID"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17931000"|"MG_Office_523"|"WF 3WFC-FL3 AV WALL (17931000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"fe11e451-5042-41ed-b691-a1fe5b6e2e41"|"1704906293464238"|"JB_17931000"|"[MG_Office_523].[JB_17931000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"ACTIVE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|""|""|""|""|""|""|""
"JB_17935000"|"MG_Office_523"|"BAC SPARTANBURG-HILLCREST (17935000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"b10fe564-dd19-4c9a-ab9b-ac93ccd14e1a"|"8969638200341"|"JB_17935000"|"[MG_Office_523].[JB_17935000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"SUBSTANTIALLY COMPLETE"|"HARD BID"|"PRIVATE SECTOR"|"SC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|""|""|""|""|""|""|""
"JB_17940000"|"MG_Office_523"|"WF 3WFC-JLL OFFICE REFRESH (17940000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"da4703ca-fffe-4084-879a-36d03a4d4c6d"|"1704115032441094"|"JB_17940000"|"[MG_Office_523].[JB_17940000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"ACTIVE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17941000"|"MG_Office_523"|"WELLS FARGO-FT MILL DECOM (17941000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"f7c370db-d6a5-4411-aaff-6f22480e712c"|"4282651026410950"|"JB_17941000"|"[MG_Office_523].[JB_17941000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"ACTIVE"|"NEGOTIATED"|"PRIVATE SECTOR"|"SC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|"Renovation"|""|""|""|""|""|""
"JB_17942000"|"MG_Office_523"|"FLIGHT WINE BAR (17942000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"none"|""|""|""|"false"|"true"|"499a7b2d-80b4-4700-a923-6bd33d8559a5"|"2046456808555442"|"JB_17942000"|"[MG_Office_523].[JB_17942000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"GENERAL CONTRACTOR"|"LUMP SUM"|"NOT EXT JV"|"NOT GREENBUILDER"|"MIXED USE_RETAIL"|"NOT INTERNAL JOB"|"NOT INT JV"|"COMPLETE"|"BEST VALUE BID"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|""|""|""|""|""|""|""
